"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"92.92708",374.718958640034,54.1116650212673,695.326252258801,-115.607584253782,865.04550153385
"92.93750",378.626248640034,56.6757124009044,700.576784879164,-113.754606564884,871.007103844952
"92.94792",312.928361640032,-10.3598361769867,636.216559457052,-181.498270408092,807.354993688157
"92.95833",313.129471640033,-11.4908757057382,637.749818985804,-183.334507299604,809.59345057967
"92.96875",302.417378640033,-23.5296737687933,628.364431048858,-196.075620599376,800.910377879442
"92.97917",317.521500813354,-11.7186385041869,646.761640130895,-186.007840242156,821.050841868863
"92.98958",265.719021708323,-67.0866309492605,598.524674365906,-243.263301436059,774.701344852704
"93.00000",230.742190753926,-105.633760478936,567.118141986788,-283.700432865082,745.184814372934
"93.01042",231.849162615353,-107.98462307998,571.682948310687,-287.881762460386,751.580087691092
"93.02083",232.176685990303,-110.985169787266,575.338541767872,-292.644083048472,756.997455029078
"93.03125",238.653092554709,-107.659104311741,584.965289421158,-290.985707407854,768.291892517272
"93.04167",239.846232412698,-109.488252917187,589.180717742583,-294.414758882999,774.107223708395
"93.05208",240.202185111712,-112.060133846219,592.464504069644,-298.536541312229,778.940911535654
"93.06250",239.977196707454,-115.141489946532,595.095883361439,-303.12996713359,783.084360548497
"93.07292",239.996759546312,-117.92271157401,597.916230666633,-307.39383449767,787.387353590294
"93.08333",240.715154258605,-119.960585735835,601.390894253045,-310.890789265041,792.321097782251
"93.09375",241.120584503626,-122.27468520827,604.515854215523,-314.644520808282,796.885689815535
"93.10417",240.777947315631,-125.305624781526,606.861519412787,-319.098561701226,800.654456332488
"93.11458",233.953588486947,-134.791004160739,602.698181134632,-329.992600269204,797.899777243098
"93.12500",234.623589974492,-136.757598947049,606.004778896033,-333.354924813217,802.602104762201
"93.13542",230.901804387996,-143.093655633721,604.897264409713,-341.074893024532,802.878501800523
"93.14583",234.234498089108,-142.354476335512,610.823472513727,-341.708637319158,810.177633497374
"93.15625",234.397242104303,-144.765685885158,613.560170093763,-345.482415579462,814.276899788068
"93.16667",234.16973938675,-147.548514415822,615.887993189321,-349.617951884672,817.957430658172
"93.17708",257.413613867269,-126.842084819754,641.669312554293,-330.254764471293,845.081992205831
"93.18750",295.263746448544,-91.5121301378141,682.039623034902,-296.25891138226,886.786404279348
"93.19792",310.298673082853,-78.9806327930692,699.577978958776,-285.052649451976,905.649995617683
"93.20833",316.916762954332,-74.8496725341546,708.683198442818,-282.238296079728,916.071821988391
"93.21875",333.335862296435,-60.9018009498533,727.573525542724,-269.598613448672,936.270338041543
"93.22917",332.446763327391,-64.2465854303505,729.140112085132,-274.243359314187,939.136885968968
"93.23958",331.703752049449,-67.4300704705289,730.837574569427,-278.718753125769,942.126257224667
"93.25000",332.72462813963,-68.8347642308211,734.284020510081,-281.407466003156,946.856722282416
"93.26042",332.571183795216,-71.3991642891999,736.541531879631,-285.248148922074,950.390516512506
"93.27083",307.243061141055,-99.1239035330032,713.610025815114,-314.241580352519,928.72770263463
"93.28125",308.795273625547,-99.9542311515446,717.544778402638,-316.33314851581,933.923695766903
"93.29167",309.265902705466,-101.852317700119,720.384123111051,-319.485157374374,938.016962785307
"93.30208",307.70511503072,-105.768239213498,721.178469274937,-324.647811432491,940.05804149393
"93.31250",308.008619277455,-107.806521352699,723.823759907609,-327.925760401781,943.942998956691
"93.32292",321.25418873389,-96.8896175732042,739.397995040984,-318.241577768589,960.749955236369
"93.33333",330.630296712265,-89.8292743059801,751.08986773051,-312.40712628891,973.66771971344
"93.34375",328.248389838526,-94.514258145134,751.011037822185,-318.311285428728,974.808065105779
"93.35417",354.173392256018,-70.8798520378006,779.226636549837,-295.889447762257,1004.23623227429
"93.36458",361.962155768733,-65.3694054731682,789.293717010635,-291.585069336857,1015.50938087432
"93.37500",360.086308942028,-69.5114856685509,789.684103552606,-296.926821010928,1017.09943889498
"93.38542",360.199289173456,-71.6528457510612,792.051424097974,-300.26155676925,1020.66013511616
"93.39583",357.625700742574,-76.4690669340065,791.720468419154,-306.264956019118,1021.51635750427
"93.40625",356.467499845961,-79.8583736874318,792.793373379354,-310.835338869713,1023.77033856163
"93.41667",355.689877621851,-82.8557509025398,794.235506146242,-315.007783396592,1026.38753864029
"93.42708",355.97087816745,-84.7833260498709,796.725082384771,-318.104507892774,1030.04626422767
"93.43750",355.389978551109,-87.5617893312644,798.341746433482,-322.046291107588,1032.82624820981
"93.44792",357.623357820893,-87.5151248256973,802.761840467484,-323.157203474252,1038.40391911604
"93.45833",364.894203010604,-82.4203046291638,812.208710650371,-319.214301326984,1049.00270734819
"93.46875",364.424555144006,-85.0554429887928,813.904553276804,-322.99578110836,1051.84489139637
"93.47917",365.789301237813,-85.8458044314077,817.424406907034,-324.926987567507,1056.50559004313
"93.48958",362.930527303777,-90.8494508867668,816.710505494321,-331.066060949686,1056.92711555724
"93.50000",355.276299350162,-100.638460805701,811.191059506025,-341.985156177754,1052.53775487808
"93.51042",337.88493438278,-120.154658273391,795.924527038951,-362.626172025952,1038.39604079151
"93.52083",343.356602405716,-116.798011117993,803.511215929426,-360.389149286419,1047.10235409785
"93.53125",346.908823421845,-115.351134014843,809.168780858533,-360.056773928826,1053.87442077252
"93.54167",345.208479433186,-119.147276586432,809.564235452805,-364.962365253474,1055.37932411985
"93.55208",344.922305441161,-121.519832498374,811.364443380697,-368.439385038189,1058.28399592051
"93.56250",344.622597446769,-123.896631551528,813.141826445067,-371.91572967931,1061.16092457285
"93.57292",344.543340450713,-126.043811770487,815.130492671914,-375.157602327092,1064.24428322852
"93.58333",345.846930453486,-126.799097488587,818.492958395559,-377.002791015747,1068.69665192272
"93.59375",343.763973455436,-130.932000429594,818.459947340466,-382.220869788428,1069.7488166993
"93.60417",343.909477456807,-132.82762778625,820.646582699864,-385.197006817355,1073.01596173097
"93.61458",345.205465457771,-133.564069295792,823.975000211334,-387.009351519349,1077.42028243489
"93.62500",345.081769458449,-135.711603312616,825.875142229514,-390.228240666955,1080.39177958385
"93.63542",343.947648458926,-138.861078878187,826.756375796039,-394.444580495382,1082.33987741323
"93.64583",367.533534459261,-117.282169788342,852.349238706863,-373.928100805429,1108.99516972395
"93.65625",379.187702459497,-107.626704658095,866.002109577088,-365.330685062611,1123.7060899816
"93.66667",377.404227459662,-111.400709984059,866.209164903384,-370.158413492616,1124.96686841194
"93.67708",375.095214459779,-115.69218020459,865.882609124148,-375.499333173295,1125.68976209285
"93.68750",375.876238459861,-116.885637757745,868.638114677466,-377.738018123308,1129.49049504303
"93.69792",375.635121459919,-119.093356137172,870.363599057009,-380.986792387591,1132.25703530743
"93.70833",383.178274459959,-113.509017946003,879.86556686592,-376.439388119784,1142.7959370397
"93.71875",384.138529459987,-114.499882948832,882.776941868806,-378.463113661725,1146.7401725817
