"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"93.53125",682.2094317076,-243.244897007239,1607.66376042244,-733.150825643394,2097.56968905859
"93.54167",681.5426317076,-248.235237099902,1611.3205005151,-740.429909608522,2103.51517302372
"93.55208",680.9397917076,-253.141605233485,1615.02118864869,-747.614427923349,2109.49401133855
"93.56250",682.2525517076,-256.112636744421,1620.61774015962,-752.853161678613,2117.35826509381
"93.57292",679.5616417076,-263.067870712729,1622.19115412793,-762.065792396687,2121.18907581189
"93.58333",680.7297917076,-266.144840159246,1627.60442357445,-767.389992333233,2128.84957574843
"93.59375",679.9258117076,-271.174992234949,1631.02661565015,-774.657344766732,2134.50896818193
"93.60417",679.8014217076,-275.506858402728,1635.10970181793,-781.216514276484,2140.81935769168
"93.61458",678.052431707599,-281.444874611987,1637.54973802719,-789.372067009644,2145.47693042484
"93.62500",682.047701707599,-281.620421466416,1645.71582488161,-791.755510937803,2155.850914353
"93.63542",681.4936417076,-286.327324385261,1649.31460780046,-798.660796103628,2161.64807951883
"93.64583",681.8641017076,-290.09196375838,1653.82016717358,-804.614424857998,2168.3426282732
"93.65625",684.7781017076,-291.295545095394,1660.85174851059,-807.997722088121,2177.55392550332
"93.66667",684.0489717076,-296.124959169203,1664.2229025844,-814.997695437006,2183.09563885221
"93.67708",686.3404917076,-297.916642154113,1670.59762556931,-818.950895514725,2191.63187892992
"93.68750",685.744281707599,-302.579185758827,1674.06774917403,-825.766026101801,2197.254589517
"93.69792",685.917231707599,-306.455907354543,1678.29037076974,-831.786514345111,2203.62097776031
"93.70833",687.054711707599,-309.351640098348,1683.46106351355,-836.817300946609,2210.92672436181
"93.71875",687.568961707599,-312.854343052154,1687.99226646735,-842.446450345217,2217.58437376042
"93.72917",688.966991707599,-315.457201297336,1693.39118471253,-847.167250892151,2225.10123430735
"93.73958",686.907081707599,-321.502126045286,1695.31628946049,-855.321715020003,2229.1358784352
"93.75000",688.436241707599,-323.942294744054,1700.81477815925,-859.863119405823,2236.73560282102
"93.76042",687.257931707599,-329.074431181225,1703.59029459642,-867.088285128466,2241.60414854366
"93.77083",691.8748717076,-328.395995583223,1712.14573899842,-868.494767820466,2252.24451123567
"93.78125",692.6759517076,-331.518274711178,1716.87017812638,-873.693947814639,2259.04585122984
"93.79167",691.7681917076,-336.334421953481,1719.87080536868,-880.579070285649,2264.11545370085
"93.80208",695.7730217076,-336.223177415214,1727.76922083041,-882.528965386767,2274.07500880197
"93.81250",694.1185617076,-341.756588004527,1729.99371141973,-890.115768381981,2278.35289179718
"93.82292",695.2859917076,-344.453637516136,1735.02562093134,-894.858549773692,2285.43053318889
"93.83333",687.5469717076,-356.042826712018,1731.13677012722,-908.485895426127,2283.57983884133
"93.84375",687.8737817076,-359.552033399459,1735.29959681466,-914.025766684703,2289.7733300999
"93.85417",686.9789317076,-364.268902506519,1738.22676592172,-920.765890491441,2294.72375390664
"93.86458",687.5394017076,-367.516606155047,1742.59540957025,-926.029519496631,2301.10832291183
"93.87500",689.9339117076,-368.916573731327,1748.78439714653,-929.438162166883,2309.30598558208
"93.88542",690.5727917076,-372.058621954466,1753.20420536967,-934.581712889703,2315.7272963049
"93.89583",689.8724417076,-376.526494942577,1756.27137835778,-941.043992074726,2320.78887548993
"93.90625",690.489791707599,-379.663404276891,1760.64298769209,-946.16828625176,2327.14786966696
"93.91667",690.431341707599,-383.462989063825,1764.32567247902,-951.948308165712,2332.81099158091
"93.92708",690.233151707599,-387.389325995141,1767.85562941034,-957.84820686859,2338.31451028379
"93.93750",684.789331707599,-396.548439406211,1766.12710282141,-968.974077808617,2338.55274122382
"93.94792",683.269641707599,-401.770701332497,1768.3099847477,-976.156362916607,2342.69564633181
"93.95833",683.076621707599,-405.653701564311,1771.80694497951,-981.992720689713,2348.14596410491
"93.96875",680.369441707599,-412.038397699894,1772.77728111509,-990.324176272603,2351.0630596878
