"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"91.92708",-0.820351390857093,-9.1861933489183,7.54549056720411,-13.6148025694065,11.9740997876923
"91.93750",-0.772198390857094,-9.18235296352217,7.63795618180798,-13.63441986521,12.0900230834958
"91.94792",-0.442667390857095,-8.89690231809807,8.01156753638388,-13.3723039499537,12.4869691682395
"91.95833",0.0209336091429064,-8.47715302690895,8.51902024519476,-12.9757683511756,13.0176355694614
"91.96875",0.266648609142907,-8.27506461144142,8.80836182972723,-12.7967744545249,13.3300716728107
"91.97917",-1.62461489519324,-10.3850436234124,7.13581383302592,-15.0225344624352,11.7733046720487
"91.98958",-0.20469642614437,-9.18231758400499,8.77292473171625,-13.9347831501805,13.5253902978917
"92.00000",-0.715285191874721,-9.91410720727353,8.48353682352408,-14.7836694341539,13.3530990504044
"92.01042",-0.891129948251437,-10.2563598808583,8.47409998435539,-15.2140131379307,13.4317532414278
"92.02083",-0.953076379099191,-10.4844216895045,8.57826893130608,-15.53001111576,13.6238583575616
"92.03125",-1.01220232426797,-10.6974545352715,8.67304988673551,-15.8245173532672,13.8001127047312
"92.04167",-0.973536295886343,-10.8111799985463,8.8641074067736,-16.0189139992463,14.0718414074736
"92.05208",-0.592518123585963,-10.5801421015762,9.39510585440426,-15.8672708641601,14.6822346169882
"92.06250",-0.728575748185198,-10.8639692236246,9.40681772725425,-16.2293224329757,14.7721709366053
"92.07292",-0.270899785002543,-10.5519382780937,10.0101387080886,-15.994391302541,15.4525917325359
"92.08333",-0.418057781391687,-10.8427067307386,10.0065911679552,-16.3611825385376,15.5250669757542
"92.09375",-0.789028781745825,-11.3553364991238,9.77727893563216,-16.948801928937,15.3707443654454
"92.10417",-1.14747478171109,-11.8535670592494,9.55861749582725,-17.5210299653611,15.2260804019389
"92.11458",-1.7661847817145,-12.6102598889091,9.07789032548007,-18.3507664928037,14.8183969293747
"92.12500",-1.47066778171416,-12.4509919119909,9.5096563485626,-18.2636243919096,15.3222888284813
"92.13542",-1.5383967817142,-12.6532998888665,9.57650632543813,-18.5371741757501,15.4603806123217
"92.14583",-1.10352178171419,-12.3513937651977,10.1443502017693,-18.3056575233036,16.0986139598752
"92.15625",-0.606168781714194,-11.9854559840077,10.7731184205793,-18.0092867567252,16.7969491932968
"92.16667",-0.448659781714193,-11.9578617656802,11.0605422022518,-18.0504652695678,17.1531457061394
"92.17708",-0.370355781714193,-12.0080223598206,11.2673107963922,-18.1686309119709,17.4279193485426
"92.18750",-0.0946397817141911,-11.8593682723604,11.670088708932,-18.0872393379873,17.8979597745589
"92.19792",-0.357004781714189,-12.2474374708164,11.533427907388,-18.5418523194991,17.8278427560707
"92.20833",-0.376205781714191,-12.3910275702185,11.6386160067901,-18.7512900305704,17.998878467142
"92.21875",-0.402156781714191,-12.5400930018863,11.7357794384579,-18.9655283055685,18.1612147421401
"92.22917",-0.801329781714191,-13.0611441669491,11.4584846035208,-19.5510978739528,17.9484383105244
"92.23958",-0.941587781714192,-13.3220805762625,11.4389050128341,-19.875917574258,17.9927420108296
"92.25000",-1.22247878171419,-13.722484978165,11.2775274147366,-20.3395885494822,17.8946309860539
"92.26042",-1.11529778171419,-13.7336854753443,11.503089911916,-20.4134564258174,18.182860862389
"92.27083",-1.18242678171419,-13.918095631924,11.5532420684956,-20.6599514764247,18.2950979129963
"92.28125",-1.56254778171419,-14.4144275717547,11.2893320083263,-21.2178017717582,18.0927062083298
"92.29167",-1.29785778171419,-14.2649070687764,11.669191505348,-21.1292483177614,18.533532754333
"92.30208",-1.24235478171419,-14.3235596302191,11.8388500667907,-21.2483311831125,18.7636216196841
"92.31250",-1.54147178171419,-14.7358445733248,11.6529010098965,-21.7205236165598,18.6375800531315
"92.32292",-1.66635378171419,-14.9729320961962,11.6402245327678,-22.0170091552757,18.6843015918474
"92.33333",-1.59277478171419,-15.010620343312,11.8250707798836,-22.1135987250541,18.9280491616257
"92.34375",-1.77585978171419,-15.304057466193,11.7523379027646,-22.4654527330904,18.913733169662
"92.35417",-1.86398978171419,-15.5016466796489,11.7736671162205,-22.7209861540042,18.9930065905758
"92.36458",-1.16997578171419,-14.9162203139941,12.5762687505657,-22.1930426096962,19.8530910462679
"92.37500",-1.64152778171419,-15.4955088635795,12.2124533001511,-22.8293634435717,19.5463078801433
"92.38542",-1.95902078171419,-15.9199070319538,12.0018654685254,-23.3103537896077,19.3923122261793
"92.39583",-2.90414878171419,-16.9711277739348,11.1628302105065,-24.4177366366966,18.6094390732682
"92.40625",-3.27316978171419,-17.4454473348467,10.8991077714184,-24.9477978886536,18.4014583252252
"92.41667",-3.05089478171419,-17.3276942871521,11.2259047237237,-24.8853754202412,18.7835858568128
"92.42708",-2.52950278171419,-16.9100645646878,11.8510590012594,-24.5226741295279,19.4636685660995
"92.43750",-1.20672778171419,-15.6903084946929,13.2768529312645,-23.3574529868711,20.9439974234428
"92.44792",-0.0815887817141854,-14.667460827801,14.5042832643726,-22.3887550807863,22.2255775173579
"92.45833",-0.277349781714185,-14.964800766152,14.4101012027236,-22.73986766094,22.1851680975116
"92.46875",-0.630169781714182,-15.4185019897663,14.1581624263379,-23.246972178486,21.9866326150576
"92.47917",-1.55737278171418,-16.44590268131,13.3311571178816,-24.3274143239403,21.212668760512
"92.48958",-1.79813578171418,-16.7861935493706,13.1899219859422,-24.7203920627784,21.12412049935
"92.50000",-1.97132078171419,-17.0582498503502,13.1156082869218,-25.0447876689175,21.1021461054892
"92.51042",-2.00957278171418,-17.1947294090757,13.1755838456473,-25.2332657562381,21.2141201928098
"92.52083",-1.52962078171418,-16.8123736382171,13.7531320747888,-24.9025743082806,21.8433327448523
"92.53125",-0.652671781714185,-16.0324015565964,14.727057993168,-24.1739387062469,22.8685951428185
"92.54167",-0.424358781714187,-15.9004578064634,15.0517402430351,-24.093009755422,23.2442921919936
"92.55208",-1.01134178171419,-16.5832136698108,14.5605301063824,-24.8264647101242,22.8037811466959
"92.56250",-1.16367578171418,-16.8307350837894,14.503383520361,-25.1243752972827,22.7970237338543
"92.57292",-1.80046178171418,-17.5621336552874,13.961210091859,-25.9058587387329,22.3049351753045
"92.58333",-2.65595978171419,-18.5116796747255,13.1997601112972,-26.9051907723153,21.5932712088869
"92.59375",-2.36621878171418,-18.3154321291205,13.5829945656921,-26.7584356718538,22.0259981084254
"92.60417",-0.885334781714184,-16.9274967144629,15.1568271510345,-25.4197042660864,23.649034702658
"92.61458",-0.910685781714184,-17.0452608474536,15.2238892840252,-25.5863889566143,23.7650173931859
"92.62500",-1.01621678171418,-17.2426786766384,15.21024511321,-25.832448734931,23.8000151715026
"92.63542",-0.698573781714176,-17.0164050929784,15.61925752955,-25.654543198588,24.2573956351596
"92.64583",-0.905135781714178,-17.3138277398905,15.5035561764622,-26.0000645665508,24.1897930031225
"92.65625",-0.841382781714177,-17.3404350227906,15.6576694593623,-26.0745056937936,24.3917401303652
"92.66667",0.117772218285818,-16.4711481181682,16.7066925547398,-25.2527920851779,25.4883365217496
"92.67708",0.433990218285817,-16.2443139822216,17.1122944187933,-25.0732749086593,25.9412553452309
"92.68750",-0.517363781714184,-17.2845753590789,16.2498477956505,-26.1606010078593,25.1258734444309
"92.69792",-0.897185781714181,-17.7528357886276,15.9584642251992,-26.675677914041,24.8813063506126
"92.70833",-0.625219781714186,-17.5688466139779,16.3184070505496,-26.5382608575223,25.2878212940939
"92.71875",-0.374705781714185,-17.4058549885779,16.6564434251496,-26.4216007785579,25.6721892151295
"92.72917",0.0385682182858158,-17.0796558830018,17.1567923195734,-26.141496337721,26.2186327742926
"92.73958",-0.137391781714184,-17.3422500914287,17.0674665280003,-26.449951925812,26.1751683623836
"92.75000",-0.98013978171418,-18.2711982378296,16.3109186744012,-27.4245316733204,25.464252109892
"92.76042",-0.804479781714178,-18.1813107818778,16.5723512184494,-27.3800494594639,25.7710898960355
"92.77083",-0.73262578171418,-18.1948080245982,16.7295564611698,-27.4387289208285,25.9734773574002
"92.78125",-0.775527781714179,-18.3226461137692,16.7715905503409,-27.6115294596299,26.0604738962015
"92.79167",-0.684772781714179,-18.3164180490904,16.946872485662,-27.6500472516167,26.2805016881883
"92.80208",-0.476110781714179,-18.1918796871283,17.2396581236999,-27.5700412536346,26.6178196902063
"92.81250",-0.328052781714185,-18.1275477460519,17.4714421826236,-27.5500312108685,26.8939256474401
"92.82292",-0.229047781714184,-18.1118768101686,17.6537812467403,-27.5784746637793,27.1203791003509
"92.83333",-0.497112781714184,-18.4628893342704,17.4686637708421,-27.9733969547516,26.9791713913232
"92.84375",-0.535514781714183,-18.583857647801,17.5128280843727,-28.1380732344661,27.0670436710378
"92.85417",-0.715524781714183,-18.8460579588515,17.4150083954231,-28.4437824680109,27.0127329045825
"92.86458",-0.796829781714182,-19.0091823579939,17.4155227945656,-28.6502194407441,27.0565598773157
"92.87500",-0.958538781714181,-19.252344821961,17.3352672585326,-28.9365007639215,27.0194232004931
"92.88542",-1.05251878171419,-19.4274172171782,17.3223796537499,-29.1545008800986,27.0494633166702
"92.89583",-1.00001578171419,-19.4556503031569,17.4556187397285,-29.2254730683198,27.2254415048915
"92.90625",-1.63057678171419,-20.1665957357538,16.9054421723254,-29.9789714491038,26.7178178856754
"92.91667",-2.77086678171419,-21.3869230703045,15.8451895068761,-31.2416679892349,25.6999344258066
"92.92708",-3.13437478171419,-21.8301257646357,15.5613762012073,-31.7270585063709,25.4583089429425
"92.93750",-3.08622178171419,-21.8613291819625,15.6888856185341,-31.8002706734733,25.6278271100449
"92.94792",-2.75669078171419,-21.6108205936759,16.0974390302476,-31.5915940230711,26.0782124596427
"92.95833",-2.29308978171419,-21.2259121820261,16.6397326185977,-31.2483429513636,26.6621633879353
"92.96875",-2.04737478171419,-21.0585640427047,16.9638144792763,-31.122479722171,27.0277301587426
"92.97917",-3.93863828605033,-23.1560119465586,15.2787353744579,-33.3290750540307,25.45179848193
"92.98958",-2.51871981700146,-21.942624003218,16.9051843692151,-32.2250177668332,27.1875781328303
"93.00000",-3.02930858273182,-22.6637114032738,16.6050942378102,-33.0575364128469,26.9989192473833
"93.01042",-3.20515333910853,-23.0135655714146,16.6032588931976,-33.499505599327,27.08919892111
"93.02083",-3.26709976995628,-23.2498612829604,16.7156617430478,-33.8280962449578,27.2938967050452
"93.03125",-3.32622571512506,-23.4751031569875,16.8226517267374,-34.1412745798815,27.4888231496313
"93.04167",-3.28755968674344,-23.6018431275831,17.0267237540963,-34.3555751971958,27.780455823709
"93.05208",-2.90654151444306,-23.3848318527068,17.5717488238206,-34.2253839294146,28.4123009005285
"93.06250",-3.04259913904229,-23.6835994115384,17.5984011334538,-34.6102849245003,28.5250866464157
"93.07292",-2.58492317585964,-23.3873601592381,18.2175138075188,-34.3995051047261,29.2296587530068
"93.08333",-2.73208117224878,-23.6947117105439,18.2305493660463,-34.7916580015418,29.3274956570443
"93.09375",-3.10305217260292,-24.2246613320266,18.0185569868208,-35.4057658214366,29.1996614762308
"93.10417",-3.46149817256819,-24.7408982558719,17.8179019107355,-36.0055322147492,29.0825358696128
"93.11458",-4.08020817257159,-25.5162377098916,17.3558213647484,-36.8637862932304,28.7033699480872
"93.12500",-3.78469117257126,-25.3762139707584,17.8068316256159,-36.8060757142372,29.2366933690947
"93.13542",-3.85242017257129,-25.5983244114019,17.8934840662593,-37.1099107529466,29.405070407804
"93.14583",-3.41754517257129,-25.3167425456292,18.4816522004866,-36.9094773706237,30.0743870254811
"93.15625",-2.92019217257129,-24.9716170699312,19.1312327247886,-36.6449362785556,30.804551933413
"93.16667",-2.76268317257129,-24.9652919027107,19.4399255575681,-36.7186429980468,31.1932766529043
"93.17708",-2.68437917257129,-25.0371492211227,19.6683908759802,-36.8699909167612,31.5012325716186
"93.18750",-2.40866317257129,-24.9105924957022,20.0932661505596,-36.82239434168,32.0050679965374
"93.19792",-2.67102817257128,-25.3211345229382,19.9790781777957,-37.3113765489209,31.9693202037783
"93.20833",-2.69022917257129,-25.4875494559443,20.1070911108017,-37.555721830643,32.1752634855004
"93.21875",-2.71618017257129,-25.6597698333556,20.227409488213,-37.8053725392422,32.3730121940996
"93.22917",-3.11535317257129,-26.2042856065797,19.9735792614371,-38.4268281290273,32.1961217838848
"93.23958",-3.25561117257129,-26.4889771655126,19.9777548203701,-38.7879781955492,32.2767558504066
"93.25000",-3.53650217257129,-26.9134093628247,19.8404050176821,-39.2883965127429,32.2153921676003
"93.26042",-3.42932117257129,-26.9488935369124,20.0902511917698,-39.3994030680296,32.540760722887
"93.27083",-3.49645017257129,-27.1578275336049,20.1649271884624,-39.6834040955138,32.6905037503712
"93.28125",-3.87657117257129,-27.6789087267064,19.9257663815639,-40.2791051073999,32.5259627622574
"93.29167",-3.61188117257129,-27.55434903745,20.3305866923074,-40.2287259237447,33.0049635786021
"93.30208",-3.55637817257129,-27.6381609529326,20.52540460779,-40.386286700651,33.2735303555084
"93.31250",-3.85549517257129,-28.0757915435958,20.3648011984533,-40.8972419570023,33.1862516118597
"93.32292",-3.98037717257129,-28.3383994798117,20.3776451346691,-41.2327575998284,33.2720032546858
"93.33333",-3.90679817257129,-28.4017720476294,20.5881757024868,-41.3686279483881,33.5550316032455
"93.34375",-4.08988317257129,-28.7210471637337,20.5412808185911,-41.7599977570461,33.5802314119035
"93.35417",-4.17801317257128,-28.9446183896634,20.5885920445208,-42.055267237018,33.6992408918754
"93.36458",-3.48399917257128,-28.3853089453333,21.4173106001907,-41.5672660770509,34.5992677319083
"93.37500",-3.95555117257128,-28.9908407219016,21.079738376759,-42.243722463102,34.3326201179594
"93.38542",-4.27304417257128,-29.441600294021,20.8955119488785,-42.7650290970747,34.2189407519322
"93.39583",-5.21817217257129,-30.5192929315085,20.0829485863659,-43.912897214667,33.4765528695244
"93.40625",-5.58719317257129,-31.0201876104679,19.8458012653253,-44.483601602381,33.3092152572384
"93.41667",-5.36491817257128,-30.9291060238964,20.1992696787538,-44.4619696137446,33.7321332686021
"93.42708",-4.84352617257128,-30.5382375918029,20.8511852466604,-44.1401961847866,34.453143839644
"93.43750",-3.52075117257128,-29.3453264708671,22.3038241257245,-43.0160308488076,35.9745285036651
"93.44792",-2.39561217257128,-28.3494015636623,23.5581772185197,-42.0885077504869,37.2972834053443
"93.45833",-2.59137317257128,-28.6737365274681,23.4909901823255,-42.480905659359,37.2981593142165
"93.46875",-2.94419317257128,-29.1544997826936,23.266113437551,-43.0293979826964,37.1410116375539
"93.47917",-3.87139617257128,-30.2090245209321,22.4662321757895,-44.151322777828,36.4085304326854
"93.48958",-4.11215917257128,-30.5764967126673,22.3521783675248,-44.5858707639246,36.3615524187821
"93.50000",-4.28534417257128,-30.8757871146491,22.3050987695065,-44.9519173332795,36.381228988137
"93.51042",-4.32359617257128,-31.0395492769554,22.3923569318128,-45.1821205621087,36.5349282169661
"93.52083",-3.84364417257128,-30.6845205497578,22.9972322046152,-44.8932222208973,37.2059338757547
"93.53125",-2.96669517257128,-29.931916089804,23.9985257446615,-44.2064417843146,38.273051439172
"93.54167",-2.73838217257128,-29.8273768666334,24.3506125214908,-44.1674244407191,38.6906600955766
"93.55208",-3.32536517257128,-30.5375706685373,23.8868403233947,-44.9428421012747,38.2921117561322
"93.56250",-3.47769917257128,-30.8125601082782,23.8571617631357,-45.2827614086971,38.3273630635545
"93.57292",-4.11448517257128,-31.5714536285789,23.3424832834363,-46.106294745648,37.8773244005054
"93.58333",-4.96998317257128,-32.548518507392,22.6085521622494,-47.1477132427958,37.2077468976532
"93.59375",-4.68024217257128,-32.3798108629627,23.0193265178201,-47.043076786557,37.6825924414144
"93.60417",-3.19935817257128,-31.0194336586922,24.6207173135497,-45.7464920265348,39.3477756813923
"93.61458",-3.22470917257128,-31.1647717078131,24.7153533626706,-45.9553473826692,39.5059290375266
"93.62500",-3.33024017257128,-31.3897766778841,24.7292963327415,-46.2435980521111,39.5831177069686
"93.63542",-3.01259717257127,-31.1911010951137,25.1659067499712,-46.1079000158354,40.0827056706928
"93.64583",-3.21915917257127,-31.5161303485204,25.0778120033779,-46.4956420450025,40.0573236998599
"93.65625",-3.15540617257127,-31.5703506939363,25.2595383487938,-46.612313707082,40.3015013619395
"93.66667",-2.19625117257128,-30.7286812578622,26.3361789127196,-45.8328373717483,41.4403350266057
"93.67708",-1.88003317257128,-30.5294670411797,26.7694006960372,-45.695561216558,41.9354948714155
"93.68750",-2.83138717257128,-31.5973489227288,25.9345745775863,-46.8251292324208,41.1623548872783
"93.69792",-3.21120917257128,-32.0932286627538,25.6708103176113,-47.3824462288703,40.9600278837277
"93.70833",-2.93924317257128,-31.9368559062265,26.0583695610839,-47.2872648391456,41.408778494003
"93.71875",-2.68872917257128,-31.8014761860497,26.4240178409072,-47.2128335250918,41.8353751799492
"93.72917",-2.27545517257128,-31.5028829261482,26.9519725810056,-46.9749485818854,42.4240382367428
"93.73958",-2.45141517257128,-31.7930754444495,26.8902450993069,-47.3256121425952,42.4227817974526
"93.75000",-3.29416317257128,-32.749612955762,26.1612866106194,-48.3423861825823,41.7540598374397
"93.76042",-3.11850317257128,-32.6873045745529,26.4502982294103,-48.3400825237491,42.1030761786065
"93.77083",-3.04664917257128,-32.72836931763,26.6350709724874,-48.4409228386413,42.3476244934987
"93.78125",-3.08955117257128,-32.8837621067333,26.7046597615908,-48.6558646544105,42.4767623092679
"93.79167",-2.99879617257128,-32.9050747710378,26.9074824258953,-48.7365023566425,42.7389100115
"93.80208",-2.79013417257128,-32.8080620495727,27.2277937044301,-48.698593193057,43.1183248479144
"93.81250",-2.64207617257128,-32.7712395935595,27.4870872484169,-48.7206552770836,43.436502931941
"93.82292",-2.54307117257128,-32.7830609686736,27.696918623531,-48.7911445913201,43.7050022461776
"93.83333",-2.81113617257128,-33.1615476572304,27.5392753120878,-49.2280849908765,43.605812645734
"93.84375",-2.84953817257128,-33.309971060301,27.6108947151584,-49.4347502066101,43.7356738614675
"93.85417",-3.02954817257128,-33.5996064997587,27.5405101546162,-49.7824178482558,43.7233215031132
"93.86458",-3.11085317257128,-33.7901452202604,27.5684388751178,-50.0307814074559,43.8090750623134
"93.87500",-3.27256217257128,-34.0607003911638,27.5155760460213,-50.3589562606931,43.8138319155505
"93.88542",-3.36654217257128,-34.2631431083848,27.5300587632423,-50.61881567213,43.8857313269874
"93.89583",-3.31403917257128,-34.3187233961958,27.6906450510532,-50.73161179636,44.1035334512175
"93.90625",-3.94460017257128,-35.0569922089678,27.1677918638252,-51.5268976810719,43.6376973359293
"93.91667",-5.08489017257128,-36.3046184328586,26.1348380877161,-52.8313442696312,42.6615639244886
"93.92708",-5.44839817257128,-36.7750948874492,25.8782985423066,-53.3584464035826,42.4616500584401
"93.93750",-5.40024517257129,-36.8335463273291,26.0330559821866,-53.4733308250756,42.6728404799331
"93.94792",-5.07071417257128,-36.6102594436347,26.4688310984921,-53.306286179216,43.1648578340734
"93.95833",-4.60711317257128,-36.25254586554,27.0383195203975,-53.0046260163465,43.790399671204
